id,standard_id,scale_type,level,descriptor_ko,cut_score,source_id
35681,[12영독01-02],achievement_level,B,"다양한 유형과 주제의 길고 복잡한 글에서 배경지식, 맥락 정보, 사실 정보를 활용하여 주제나 요지를 비교적 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35682,[12영독01-02],achievement_level,C,다양한 유형과 주제의 글에서 맥락 정보와 사실 정보를 활용하여 주제나 요지를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35683,[12영독01-02],achievement_level,D,다양한 유형과 주제의 글에서 맥락 정보와 사실 정보를 활용하여 주제나 요지를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35684,[12영독01-02],achievement_level,E,다양한 유형과 주제의 짧고 간단한 글에서 사실 정보를 활용하여 주제나 요지를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35685,[12영독01-04],achievement_level,A,"다양한 유형과 주제의 길고 복잡한 글에서 배경지식, 맥락 정보, 사실 정보를 활용하고 글의 구조를 고려하여 내용의 논리적 관계를 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35686,[12영독01-04],achievement_level,B,"다양한 유형과 주제의 길고 복잡한 글에서 배경지식, 맥락 정보, 사실 정보를 활용하고 글의 구조를 고려하여 내용의 논리적 관계를 비교적 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35687,[12영독01-04],achievement_level,C,다양한 유형과 주제의 글에서 맥락 정보와 사실 정보를 활용하고 글의 구조를 고려하여 내용의 논리적 관계를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35688,[12영독01-04],achievement_level,D,다양한 유형과 주제의 글에서 맥락 정보와 사실 정보를 활용하고 글의 구조를 고려하여 내용의 논리적 관계를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35689,[12영독01-04],achievement_level,E,다양한 유형과 주제의 짧고 간단한 글에서 사실 정보를 활용하고 글의 구조를 고려하여 내용의 논리적 관계를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35690,[12영독02-06],achievement_level,A,내용이나 형식에 맞게 글을 점검하고 쓰기 윤리를 엄격하게 준수하여 정확하게 고쳐 쓸 수 있다.,,ncic_2022_eng_level_1398
35691,[12영독02-06],achievement_level,B,내용이나 형식에 맞게 글을 점검하고 쓰기 윤리를 엄격하게 준수하여 비교적 정확하게 고쳐 쓸 수 있다.,,ncic_2022_eng_level_1398
35692,[12영독02-06],achievement_level,C,내용이나 형식에 맞게 글을 점검하고 쓰기 윤리를 비교적 엄격하게 준수하여 대략적으로 고쳐 쓸 수 있다.,,ncic_2022_eng_level_1398
35693,[12영독02-06],achievement_level,D,내용이나 형식에 맞게 글을 점검하고 쓰기 윤리를 비교적 엄격하게 준수하여 부분적으로 고쳐 쓸 수 있다.,,ncic_2022_eng_level_1398
35694,[12영독02-06],achievement_level,E,내용이나 형식에 맞게 글을 점검하고 쓰기 윤리를 준수하려고 노력하며 제한적으로 고쳐 쓸 수 있다.,,ncic_2022_eng_level_1398
35695,[12영독02-08],achievement_level,A,적절한 쓰기 전략을 효과적으로 적용하여 자기주도적으로 쓰기 활동에 참여한다.,,ncic_2022_eng_level_1398
35696,[12영독02-08],achievement_level,B,적절한 쓰기 전략을 비교적 효과적으로 적용하여 자기주도적으로 쓰기 활동에 참여한다.,,ncic_2022_eng_level_1398
35697,[12영독02-08],achievement_level,C,적절한 쓰기 전략을 대략적으로 적용하여 비교적 자기주도적으로 쓰기 활동에 참여한다.,,ncic_2022_eng_level_1398
35698,[12영독02-08],achievement_level,D,적절한 쓰기 전략을 부분적으로 적용하여 비교적 자기주도적으로 쓰기 활동에 참여한다.,,ncic_2022_eng_level_1398
35699,[12영독02-08],achievement_level,E,"적절한 쓰기 전략을 제한적으로 적용하여 자기주도적으로 쓰기 활동에 참여하려고 노력한다. 평가 과제 공정여행의 정의를 파악하고 공정여행 계획서 개요를 작성한 후 계획서를 작성한다. 자기평가, 동료 피드백 등을 통해 계획서를 수정하여 최종본을 작성하여 공유하고 프로젝트 소감문을 작성한다.",,ncic_2022_eng_level_1398
35756,[12직영01-07],achievement_level,A,다양한 직무와 관련된 문화의 다양성에 대해 적극적으로 공감하며 협력적으로 소통하는 태도를 보인다.,,ncic_2022_eng_level_1398
35757,[12직영01-07],achievement_level,C,다양한 직무와 관련된 문화의 다양성에 대해 공감하며 협력적으로 소통하는 태도를 보인다.,,ncic_2022_eng_level_1398
35758,[12직영01-07],achievement_level,E,다양한 직무와 관련된 문화의 다양성에 대해 공감하며 협력적으로 소통하려고 노력하는 태도를 보인다.,,ncic_2022_eng_level_1398
35807,[12직영01-02],achievement_level,A,"다양한 직무 수행에 관련된 길고 복잡한 말이나 대화를 듣고, 배경지식, 사실 정보와 맥락 정보를 활용하여 화자 간의 관계를 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35808,[12직영01-02],achievement_level,B,"다양한 직무 수행에 관련된 길고 복잡한 말이나 대화를 듣고, 배경지식, 사실 정보와 맥락 정보를 활용하여 화자 간의 관계를 비교적 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35809,[12직영01-02],achievement_level,C,"다양한 직무 수행에 관련된 말이나 대화를 듣고, 사실 정보와 맥락 정보를 활용하여 화자 간의 관계를 대략적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35810,[12직영01-02],achievement_level,D,"다양한 직무 수행에 관련된 말이나 대화를 듣고, 사실 정보와 맥락 정보를 활용하여 화자 간의 관계를 부분적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35811,[12직영01-02],achievement_level,E,"다양한 직무 수행에 관련된 짧고 간결한 말이나 대화를 듣고, 사실 정보를 활용하여 화자 간의 관계를 제한적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35822,[12직영01-03],achievement_level,A,"다양한 진로 탐색 및 직무 수행에 관련된 일이나 사건의 절차나 순서를 진로 및 직무 관련 배경지식, 사실 정보와 맥락 정보를 활용하여 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35823,[12직영01-03],achievement_level,B,"다양한 진로 탐색 및 직무 수행에 관련된 일이나 사건의 절차나 순서를 진로 및 직무 관련 배경지식, 사실 정보와 맥락 정보를 활용하여 비교적 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35824,[12직영01-03],achievement_level,C,다양한 진로 탐색 및 직무 수행에 관련된 일이나 사건의 절차나 순서를 사실 정보와 맥락 정보를 활용하여 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35825,[12직영01-03],achievement_level,D,다양한 진로 탐색 및 직무 수행에 관련된 일이나 사건의 절차나 순서를 사실 정보와 맥락 정보를 활용하여 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35826,[12직영01-03],achievement_level,E,다양한 진로 탐색 및 직무 수행에 관련된 일이나 사건의 절차나 순서를 사실 정보를 활용하여 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_1398
35845,[12직영01-01],achievement_level,A,"다양한 진로 및 직무에 관한 길고 복잡한 말이나 글을 듣거나 읽고, 배경지식, 사실 정보와 맥락 정보를 활용하여 주요 내용을 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35846,[12직영01-01],achievement_level,B,"다양한 진로 및 직무에 관한 길고 복잡한 말이나 글을 듣거나 읽고, 배경지식, 사실 정보와 맥락 정보를 활용하여 주요 내용을 비교적 정확하게 파악할 수 있다.",,ncic_2022_eng_level_1398
35847,[12직영01-01],achievement_level,C,"다양한 진로 및 직무에 관한 말이나 글을 듣거나 읽고, 사실 정보와 맥락 정보를 활용하여 주요 내용을 대략적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35848,[12직영01-01],achievement_level,D,"다양한 진로 및 직무에 관한 말이나 글을 듣거나 읽고, 사실 정보와 맥락 정보를 활용하여 주요 내용을 부분적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35849,[12직영01-01],achievement_level,E,"다양한 진로 및 직무에 관한 짧고 간결한 말이나 글을 듣거나 읽고, 사실 정보를 활용하여 주요 내용을 제한적으로 파악할 수 있다.",,ncic_2022_eng_level_1398
35863,[12직영01-04],achievement_level,A,다양하고 적절한 의사소통 전략을 효과적으로 적용하여 다양한 직무 수행과 관련된 길고 복잡한 정보에 대해 정확하게 묻고 답할 수 있다.,,ncic_2022_eng_level_1398
35864,[12직영01-04],achievement_level,B,다양하고 적절한 의사소통 전략을 비교적 효과적으로 적용하여 다양한 직무 수행과 관련된 길고 복잡한 정보에 대해 비교적 정확하게 묻고 답할 수 있다.,,ncic_2022_eng_level_1398
35865,[12직영01-04],achievement_level,C,다양하고 적절한 의사소통 전략을 대략적으로 적용하여 직무 수행과 관련된 정보에 대해 대략적으로 묻고 답할 수 있다.,,ncic_2022_eng_level_1398
35866,[12직영01-04],achievement_level,D,다양하고 적절한 의사소통 전략을 부분적으로 적용하여 직무 수행과 관련된 정보에 대해 부분적으로 묻고 답할 수 있다.,,ncic_2022_eng_level_1398
35867,[12직영01-04],achievement_level,E,다양하고 적절한 의사소통 전략을 제한적으로 적용하여 직무 수행과 관련된 짧고 간결한 정보에 대해 제한적으로 묻고 답할 수 있다.,,ncic_2022_eng_level_1398
35868,[12직영01-05],achievement_level,A,다양한 매체를 정확하게 활용하여 다양한 직무 수행과 관련된 사실적 정보를 정확하게 재구성하여 전달할 수 있다.,,ncic_2022_eng_level_1398
35869,[12직영01-05],achievement_level,B,다양한 매체를 비교적 정확하게 활용하여 다양한 직무 수행과 관련된 사실적 정보를 비교적 정확하게 재구성하여 전달할 수 있다.,,ncic_2022_eng_level_1398
35870,[12직영01-05],achievement_level,C,다양한 매체를 대략적으로 활용하여 직무 수행과 관련된 사실적 정보를 대략적으로 재구성하여 전달할 수 있다.,,ncic_2022_eng_level_1398
35871,[12직영01-05],achievement_level,D,다양한 매체를 부분적으로 활용하여 직무 수행과 관련된 사실적 정보를 부분적으로 재구성하여 전달할 수 있다.,,ncic_2022_eng_level_1398
35872,[12직영01-05],achievement_level,E,다양한 매체를 제한적으로 활용하여 직무 수행과 관련된 사실적 정보를 제한적으로 재구성하여 전달할 수 있다.,,ncic_2022_eng_level_1398
35873,[12직영01-06],achievement_level,A,다양한 진로 탐색 및 직무 수행의 상황이나 목적에 맞는 서식의 글을 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 작성할 수 있다.,,ncic_2022_eng_level_1398
35874,[12직영01-06],achievement_level,B,다양한 진로 탐색 및 직무 수행의 상황이나 목적에 맞는 서식의 글을 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 정확하게 작성할 수 있다.,,ncic_2022_eng_level_1398
35875,[12직영01-06],achievement_level,C,다양한 진로 탐색 및 직무 수행의 상황이나 목적에 맞는 서식의 글을 적절한 어휘와 언어 형식을 활용하여 대략적으로 작성할 수 있다.,,ncic_2022_eng_level_1398
35876,[12직영01-06],achievement_level,D,다양한 진로 탐색 및 직무 수행의 상황이나 목적에 맞는 서식의 글을 적절한 어휘와 언어 형식을 활용하여 부분적으로 작성할 수 있다.,,ncic_2022_eng_level_1398
35877,[12직영01-06],achievement_level,E,다양한 진로 탐색 및 직무 수행의 상황이나 목적에 맞는 서식의 글을 기본적인 어휘와 언어 형식을 활용하여 제한적으로 작성할 수 있다.,,ncic_2022_eng_level_1398
35878,[12직영01-08],achievement_level,A,다양한 직무 상황에서의 의사소통과 관련하여 개인의 권리에 대한 존중과 정보 보안의 의무를 정확하게 인식한다.,,ncic_2022_eng_level_1398
35879,[12직영01-08],achievement_level,C,다양한 직무 상황에서의 의사소통과 관련하여 개인의 권리에 대한 존중과 정보 보안의 의무를 대략적으로 인식한다.,,ncic_2022_eng_level_1398
35880,[12직영01-08],achievement_level,E,다양한 직무 상황에서의 의사소통과 관련하여 개인의 권리에 대한 존중과 정보 보안의 의무를 제한적으로 인식한다.,,ncic_2022_eng_level_1398
35941,[12영발02-05],achievement_level,A,"토론 유형과 목적에 적합한 매체를 선정하여 효과적으로 활용하고, 정보 윤리를 엄격하게 준수하며 토론할 수 있다.",,ncic_2022_eng_level_1398
35942,[12영발02-05],achievement_level,B,"토론 유형과 목적에 비교적 적합한 매체를 선정하여 비교적 효과적으로 활용하고, 정보 윤리를 비교적 엄격하게 준수하며 토론할 수 있다.",,ncic_2022_eng_level_1398
35943,[12영발02-05],achievement_level,C,"토론 유형에 대체로 적합한 매체를 선정하여 활용하고, 정보 윤리를 대략적으로 준수하며 토론할 수 있다.",,ncic_2022_eng_level_1398
35944,[12영발02-05],achievement_level,D,"토론을 위해 매체를 부분적으로 활용하고, 정보 윤리를 부분적으로 준수하며 토론할 수 있다.",,ncic_2022_eng_level_1398
35945,[12영발02-05],achievement_level,E,"토론을 위해 매체를 제한적으로 활용하고, 정보 윤리를 제한적으로 준수하며 토론할 수 있다.",,ncic_2022_eng_level_1398
35946,[12영발02-06],achievement_level,A,"문화간 다양한 언어적･비언어적 의사소통 방식을 깊이 있게 이해하고, 토론 맥락과 상황에 맞춰 효과적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
35947,[12영발02-06],achievement_level,B,"문화간 다양한 언어적･비언어적 의사소통 방식을 깊이 있게 이해하고, 토론 맥락과 상황에 맞춰 비교적 효과적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
35948,[12영발02-06],achievement_level,C,"문화간 다양한 언어적･비언어적 의사소통 방식을 대략적으로 이해하고, 토론 맥락과 상황에 맞춰 대략적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
35949,[12영발02-06],achievement_level,D,"문화간 다양한 언어적･비언어적 의사소통 방식을 부분적으로 이해하고, 적용할 수 있다.",,ncic_2022_eng_level_1398
35950,[12영발02-06],achievement_level,E,"문화간 다양한 언어적･비언어적 의사소통 방식을 제한적으로 이해하고, 적용할 수 있다.",,ncic_2022_eng_level_1398
35986,[12영발02-02],achievement_level,A,"토론 논제에 관한 자신의 주장에 대한 근거로서 구체적이고 적절한 학술자료, 통계, 사례 등을 선별하고, 다양하고 적절한 어휘와 언어형식을 활용하여 논리적으로 설명할 수 있다.",,ncic_2022_eng_level_1398
35987,[12영발02-02],achievement_level,B,"토론 논제에 관한 자신의 주장에 대한 근거로서 적절한 학술자료, 통계, 사례 등을 선별하고, 다양하고 적절한 어휘와 언어형식을 활용하여 비교적 논리적으로 설명할 수 있다.",,ncic_2022_eng_level_1398
35988,[12영발02-02],achievement_level,C,"토론 논제에 관한 자신의 주장에 대한 근거로서 학술자료, 통계, 사례 등을 선별하고, 적절한 어휘와 언어형식을 활용하여 대체로 논리적으로 설명할 수 있다",,ncic_2022_eng_level_1398
35989,[12영발02-02],achievement_level,D,토론 논제에 대한 자신의 주장에 대한 근거를 적절한 어휘와 언어형식을 활용하여 부분적으로 설명할 수 있다.,,ncic_2022_eng_level_1398
35990,[12영발02-02],achievement_level,E,토론 논제에 대한 자신의 주장에 대한 근거를 기본적인 어휘와 언어형식을 활용하여 제한적으로 설명할 수 있다.,,ncic_2022_eng_level_1398
36001,[12영발01-02],achievement_level,A,자신이 경험한 일화나 듣거나 읽은 이야기를 이야기 구조에 정확히 맞추어 다양하고 적절한 어휘와 언어형식을 활용하여 구체적이고 생생하게 소개할 수 있다.,,ncic_2022_eng_level_1398
36002,[12영발01-02],achievement_level,B,자신이 경험한 일화나 듣거나 읽은 이야기를 이야기 구조에 비교적 정확히 맞추어 다양하고 적절한 어휘와 언어형식을 활용하여 비교적 구체적이고 생생하게 소개할 수 있다.,,ncic_2022_eng_level_1398
36003,[12영발01-02],achievement_level,C,자신이 경험한 일화나 듣거나 읽은 이야기를 이야기 구조에 대략적으로 맞추어 적절한 어휘와 언어형식을 활용하여 대체로 구체적이고 생생하게 소개할 수 있다.,,ncic_2022_eng_level_1398
36004,[12영발01-02],achievement_level,D,자신이 경험한 일화나 듣거나 읽은 이야기를 이야기 구조에 부분적으로 맞추어 적절한 어휘와 언어형식을 활용하여 소개할 수 있다.,,ncic_2022_eng_level_1398
36005,[12영발01-02],achievement_level,E,자신이 경험한 일화나 듣거나 읽은 이야기를 기본적인 어휘와 언어형식을 활용하여 간략하게 소개할 수 있다.,,ncic_2022_eng_level_1398
36011,[12영발01-03],achievement_level,A,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 길고 복잡한 사실적 정보를 논리적으로 구성하여 정확하고 이해하기 쉽게 설명할 수 있다.",,ncic_2022_eng_level_1398
36012,[12영발01-03],achievement_level,B,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 비교적 길고 복잡한 사실적 정보를 논리적으로 구성하여 비교적 정확하고 이해하기 쉽게 설명할 수 있다.",,ncic_2022_eng_level_1398
36013,[12영발01-03],achievement_level,C,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 사실적 정보를 대체로 논리적으로 구성하여 대략적으로 설명할 수 있다.",,ncic_2022_eng_level_1398
36014,[12영발01-03],achievement_level,D,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 사실적 정보를 부분적으로 설명할 수 있다.",,ncic_2022_eng_level_1398
36015,[12영발01-03],achievement_level,E,"사물, 개념, 방법, 절차, 통계 자료 등에 대한 간단한 사실적 정보를 제한적으로 설명할 수 있다.",,ncic_2022_eng_level_1398
36016,[12영발01-05],achievement_level,A,"발표 목적에 적합한 매체를 선정하여 효과적으로 활용하고, 인용한 정보의 출처를 정확히 밝히면서 발표할 수 있다.",,ncic_2022_eng_level_1398
36017,[12영발01-05],achievement_level,B,"발표 목적에 비교적 적합한 매체를 선정하여 비교적 효과적으로 활용하고, 인용한 정보의 출처를 비교적 정확히 밝히면서 발표할 수 있다.",,ncic_2022_eng_level_1398
36018,[12영발01-05],achievement_level,C,"발표 목적에 대체로 적합한 매체를 선정하여 활용하고, 인용한 정보의 출처를 대략적으로 밝히면서 발표할 수 있다.",,ncic_2022_eng_level_1398
36019,[12영발01-05],achievement_level,D,"발표를 위해 매체를 부분적으로 활용하고, 인용한 정보의 출처를 부분적으로 밝히면서 발표할 수 있다.",,ncic_2022_eng_level_1398
36020,[12영발01-05],achievement_level,E,"발표를 위해 매체를 제한적으로 활용하고, 인용한 정보의 출처를 제한적으로 밝히면서 발표할 수 있다.",,ncic_2022_eng_level_1398
36046,[12영발01-01],achievement_level,A,"기초학문 분야 및 사회 전반의 다양한 주제에 관하여 발표의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 체계적으로 할 수 있다.",,ncic_2022_eng_level_1398
36047,[12영발01-01],achievement_level,B,"기초학문 분야 및 사회 전반의 다양한 주제에 관하여 발표의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 비교적 체계적으로 할 수 있다.",,ncic_2022_eng_level_1398
36048,[12영발01-01],achievement_level,C,"사회 전반의 다양한 주제에 관하여 발표의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 대략적으로 할 수 있다.",,ncic_2022_eng_level_1398
36049,[12영발01-01],achievement_level,D,"사회 전반의 다양한 주제에 관하여 발표의 목적에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 부분적으로 할 수 있다.",,ncic_2022_eng_level_1398
36050,[12영발01-01],achievement_level,E,"사회 전반의 주제에 관하여 발표의 목적에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 제한적으로 할 수 있다.",,ncic_2022_eng_level_1398
36051,[12영발01-04],achievement_level,A,"사회 전반에 걸친 사실, 가치, 정책 등에 대한 자신의 관점을 적절하고 구체적인 근거를 들고 다양하고 적절한 설득 전략을 활용하여 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36052,[12영발01-04],achievement_level,B,"사회 전반에 걸친 사실, 가치, 정책 등에 대한 자신의 관점을 적절한 근거를 들고 적절한 설득 전략을 활용하여 비교적 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36053,[12영발01-04],achievement_level,C,"사회 전반에 걸친 사실, 가치, 정책 등에 대한 자신의 관점을 근거를 들고 설득 전략을 활용하여 대체로 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36054,[12영발01-04],achievement_level,D,"사회 전반에 걸친 사실, 가치, 정책 등에 대한 자신의 관점을 근거를 들어 부분적으로 전달할 수 있다.",,ncic_2022_eng_level_1398
36055,[12영발01-04],achievement_level,E,"사회 전반에 걸친 사실, 가치, 정책 등에 대한 자신의 관점을 제한적으로 전달할 수 있다.",,ncic_2022_eng_level_1398
36056,[12영발01-06],achievement_level,A,"문화간 다양한 언어적･비언어적 의사소통 방식을 깊이 있게 이해하고, 발표 상황과 맥락에 맞춰 효과적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
36057,[12영발01-06],achievement_level,B,"문화간 다양한 언어적･비언어적 의사소통 방식을 비교적 깊이 있게 이해하고, 발표 상황과 맥락에 맞춰 비교적 효과적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
36058,[12영발01-06],achievement_level,C,"문화간 다양한 언어적･비언어적 의사소통 방식을 대략적으로 이해하고, 발표 상황과 맥락에 맞춰 대략적으로 적용할 수 있다.",,ncic_2022_eng_level_1398
36059,[12영발01-06],achievement_level,D,문화간 다양한 언어적･비언어적 의사소통 방식을 부분적으로 이해하고 적용할 수 있다.,,ncic_2022_eng_level_1398
36060,[12영발01-06],achievement_level,E,문화간 다양한 언어적･비언어적 의사소통 방식을 제한적으로 이해하고 활용할 수 있다.,,ncic_2022_eng_level_1398
36061,[12영발01-07],achievement_level,A,발표 유형과 목적에 맞게 다양하고 적절한 발표 기법 및 의사소통 전략을 적용하여 효과적으로 발표할 수 있다.,,ncic_2022_eng_level_1398
36062,[12영발01-07],achievement_level,B,발표 유형과 목적에 맞게 적절한 발표 기법 및 의사소통 전략을 적용하여 비교적 효과적으로 발표할 수 있다.,,ncic_2022_eng_level_1398
36063,[12영발01-07],achievement_level,C,발표 유형에 맞게 적절한 발표 기법 및 의사소통 전략을 대략적으로 적용하여 발표할 수 있다.,,ncic_2022_eng_level_1398
36064,[12영발01-07],achievement_level,D,발표 기법 및 의사소통 전략을 부분적으로 적용하여 발표할 수 있다.,,ncic_2022_eng_level_1398
36065,[12영발01-07],achievement_level,E,발표 기법 및 의사소통 전략을 예시를 참고하여 제한적으로 적용하여 발표할 수 있다.,,ncic_2022_eng_level_1398
36066,[12영발01-08],achievement_level,A,발표 과정을 적극적이고 지속적으로 점검할 수 있으며 개선할 점을 명확히 파악하고 분석하여 종합적으로 개선할 수 있다.,,ncic_2022_eng_level_1398
36067,[12영발01-08],achievement_level,B,발표 과정을 적극적이고 지속적으로 점검할 수 있으며 개선할 점을 비교적 명확히 파악하고 분석하여 비교적 종합적으로 개선할 수 있다.,,ncic_2022_eng_level_1398
36068,[12영발01-08],achievement_level,C,발표 과정을 대략적으로 점검할 수 있으며 개선할 점을 대략적으로 파악하고 분석하여 개선할 수 있다.,,ncic_2022_eng_level_1398
36069,[12영발01-08],achievement_level,D,발표 과정을 부분적으로 점검할 수 있으며 개선할 점을 부분적으로 파악하고 개선할 수 있다.,,ncic_2022_eng_level_1398
36070,[12영발01-08],achievement_level,E,발표 과정을 제한적으로 점검할 수 있으며 자신의 발표 결과에 관심을 가진다.,,ncic_2022_eng_level_1398
36071,[12영발02-01],achievement_level,A,"기초학문 분야 및 사회 전반의 다양한 주제에 관하여 토론의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 체계적으로 할 수 있다.",,ncic_2022_eng_level_1398
36072,[12영발02-01],achievement_level,B,"기초학문 분야 및 사회 전반의 다양한 주제에 관하여 토론의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 비교적 체계적으로 할 수 있다.",,ncic_2022_eng_level_1398
36073,[12영발02-01],achievement_level,C,"사회 전반의 다양한 주제에 관하여 토론의 목적과 맥락에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 대략적으로 할 수 있다.",,ncic_2022_eng_level_1398
36074,[12영발02-01],achievement_level,D,"사회 전반의 다양한 주제에 관하여 토론의 목적에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 부분적으로 할 수 있다.",,ncic_2022_eng_level_1398
36075,[12영발02-01],achievement_level,E,"사회 전반의 주제에 관하여 토론의 목적에 맞게 정보 수집, 토론 개요 작성 등 토론 준비를 제한적으로 할 수 있다.",,ncic_2022_eng_level_1398
36076,[12영발02-03],achievement_level,A,"다양한 토론 논제를 체계적으로 분석하고, 자신의 관점을 다양하고 적절한 설득 전략을 활용하며 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36077,[12영발02-03],achievement_level,B,"다양한 토론 논제를 비교적 체계적으로 분석하고, 자신의 관점을 비교적 적절한 설득 전략을 활용하며 비교적 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36078,[12영발02-03],achievement_level,C,"다양한 토론 논제를 분석하고, 자신의 관점을 설득 전략을 활용하며 대체로 설득력 있게 전달할 수 있다.",,ncic_2022_eng_level_1398
36079,[12영발02-03],achievement_level,D,토론 논제에 대한 자신의 관점을 부분적으로 전달할 수 있다.,,ncic_2022_eng_level_1398
36080,[12영발02-03],achievement_level,E,토론 논제에 대한 자신의 관점을 제한적으로 전달할 수 있다.,,ncic_2022_eng_level_1398
36081,[12영발02-04],achievement_level,A,상대방 주장의 논리를 정확히 분석하고 적극적으로 반대 심문하며 효과적으로 토론할 수 있다.,,ncic_2022_eng_level_1398
36082,[12영발02-04],achievement_level,B,상대방 주장의 논리를 비교적 정확히 분석하고 비교적 적극적으로 반대 심문하며 비교적 효과적으로 토론할 수 있다.,,ncic_2022_eng_level_1398
36083,[12영발02-04],achievement_level,C,상대방 주장의 논리를 대략적으로 분석하고 반대 심문하며 토론할 수 있다.,,ncic_2022_eng_level_1398
36084,[12영발02-04],achievement_level,D,상대방 주장의 논리를 부분적으로 파악하고 토론할 수 있다.,,ncic_2022_eng_level_1398
36085,[12영발02-04],achievement_level,E,상대방 주장의 논리를 제한적으로 파악하고 토론할 수 있다.,,ncic_2022_eng_level_1398
36086,[12영발02-07],achievement_level,A,토론 유형과 목적에 적합한 토론 절차에 따라 다양하고 적절한 토론 기법 및 의사소통 전략을 적용하여 효과적으로 토론할 수 있다.,,ncic_2022_eng_level_1398
36087,[12영발02-07],achievement_level,B,토론 유형과 목적에 적합한 토론 절차에 따라 적절한 토론 기법 및 의사소통 전략을 적용하여 비교적 효과적으로 토론할 수 있다.,,ncic_2022_eng_level_1398
36088,[12영발02-07],achievement_level,C,토론 유형과 목적에 적합한 토론 절차에 따라 토론 기법 및 의사소통 전략을 대략적으로 적용하여 토론할 수 있다.,,ncic_2022_eng_level_1398
36089,[12영발02-07],achievement_level,D,토론 기법 및 의사소통 전략을 부분적으로 적용하여 토론할 수 있다.,,ncic_2022_eng_level_1398
36090,[12영발02-07],achievement_level,E,토론 기법 및 의사소통 전략을 예시를 참고하여 제한적으로 적용하여 토론할 수 있다.,,ncic_2022_eng_level_1398
36091,[12영발02-08],achievement_level,A,토론 과정을 적극적이고 지속적으로 점검하여 개선할 점을 명확히 파악하고 분석하여 종합적으로 개선할 수 있다.,,ncic_2022_eng_level_1398
36092,[12영발02-08],achievement_level,B,토론 과정을 지속적으로 점검하여 개선할 점을 비교적 명확히 파악하고 분석하여 비교적 종합적으로 개선할 수 있다.,,ncic_2022_eng_level_1398
36093,[12영발02-08],achievement_level,C,토론 과정을 대락적으로 점검하여 개선할 점을 대략적으로 파악하고 분석하여 개선할 수 있다.,,ncic_2022_eng_level_1398
36094,[12영발02-08],achievement_level,D,토론 과정을 부분적으로 점검하여 개선할 점을 부분적으로 파악하고 개선할 수 있다.,,ncic_2022_eng_level_1398
36095,[12영발02-08],achievement_level,E,토론 과정을 제한적으로 점검하여 토론 결과에 관심을 가진다.,,ncic_2022_eng_level_1398
